;TEXT;LABEL;FIRST_PERSON_PLURAL;THIRD_PERSON;SERVICE_IS_RESTRICTED;HT_FIND_KEYWORDS;SERVICE_PLACE
46;available. low volume/don't bump ad daily. read fully b4 contacting me. i'm a true & youthful 46yr old woman, who genuinely loves to care for the desires, needs & fantasies of her suitors. i host in a clean, discreet studio. perfect for multi hr/overnight dates. the sessions i provide are differentiated, based upon what your needs  boundaries & budgets are. specializing in an authentic nuru experience, along with other adult scenarios listed on my website. i cater to men, and fluid with couples. please provide which session interests you, the duration, as well as a day/time in your inquiry or booking. provide 1hr notice to book. 1-2hrs notice for nuru massage(must). contact by email only: miss_lady_vanessa @hotmail.com.  follow me on twitter to keep up with my availability, tour dates/cities & lifestyle parties: @vanessananaimo find me/reviews on p€rb, m€rb, caf: lady vanessa *dnr please please visit my webiste for descriptions of my sessions/rates. www. missladyvanessa.com;1.0;0;1;0;0;-1.0
47;hello i'm jada, seeking time with the gentleman of nanaimo. i'm a 30 yr old redhead who loves  what i do. message me and let's see if we can have some fun together. my rates are 150hh 250 h no blocked calls no pic seekers no lowballers outcall only   236 628 2651;1.0;0;0;0;0;0.0
48;hello lovers!  in need of a mini-holiday? let's slip away from the busy world and take sometime to explore each other instead. i would love to be your little slice of heaven. ​ i believe strongly in appreciating the small things in life, and taking the time to indulge in lifes little joys. with a warm smile and genuine laugh let me guide you into my world. where we can unwind. i believe pleasure can only reach it's full heights when we feel comfortable and confident. let me put you at ease and allow our connection to flow and our desires to lead us to new found thrills. you can find out more about me on my website luckylovell.com, here you can fill out a booking form and we can plan a date!  when inquiring about a date please include your name, time and day you'd like to see me, and for how long,  screening is mandatory. i accept id, certain sp references, or linkdin profiles with a name and photo.  *no phone calls* warmly, ll;1.0;1;0;0;0;-1.0
49;hey kings i'm available for both incall and outcall extremely clean, no records of std's for a fun filled and unrestricted services text me at (548) 800-0289 click on the number then verify to reveal it deposit is compulsory for outcalls i take my time to satisfy my clients, no rush!!!  i'll be looking forward to your text...;1.0;0;0;0;0;0.0
50;i am looking for a man that wants some intimate loving female touch on an ongoing basis! i am 64 - 5’4” - 135 lbs - 44 years weight training - very good physical shape and perfect health.  i don’t drink, smoke, etc.  and of course no periods/pregnancy to worry about.  yes!  i love getting older! i really like men and treat them with love and appreciation. i’m very easy to talk to with a very positive attitude. fun is my focus! i prefer the intimacy that comes with regular rendezvous, and i am particular about who i take on as i like to enjoy the man i am with. i want every encounter to be passionate, natural, and fun - for both of us! if this is a business arrangement you might consider, tell me a little bit about yourself along with a picture(no face reqired)[no info, no pic - i will not reply!] and we can arrange to meet and see if we are comfortable with each other.  ages 30-60.                                            janie;1.0;1;0;0;0;-1.0
51;allow me to entice you.  i can be found at www.meetoliviahartley.com. after exploring my website i invite you to fill out my booking form so we can let the magic unfold. excited? so am i. warmly, olivia;1.0;0;0;0;0;-1.0
52;are you stressed and need some hot reliever ? i’m a horny mature girl, i love squirting  i wanna fulfil your wildest sexual fatansies  i’ll satisfy you with my full service such as **, oral, doggy hardcore i can ride  text me for rate and unforgettable  experience {865)498-9289;1.0;0;0;0;0;-1.0
53;men! no chit chat  the deal is... you take care of me. i take care of you.  so i bet if i touch you gently you will be hard for hours.  your a king and im a princess.  a good royal girl will empower her man.  i am always in a good mood when im with you because fait  brought us together. im not taking our time together for granted.  so if your on my level then let's get down tonight.. not rushed.  100% full royal package deal. no creeps. no haggling. be clean and fresh. i like perfume and cologne. flavoured lube.  buy me la senza and i'll let you rip it off me.  play nice and turn me on. and remember i can unlock the gates to heaven.   tara xoxo    call to book date  (250) 288-1099 direct line for party favs 1-250-217-9072;1.0;1;1;0;0;-1.0
54;are you stressed and need some hot reliever ? i’m a horny mature girl, i love squirting  i wanna fulfil your wildest sexual fatansies  i’ll satisfy you with my full service such as **, oral, doggy hardcore i can ride  text me for rate and unforgettable  experience (240)284-3329;1.0;0;0;0;0;-1.0
55;are you stressed and need some hot reliever ? i’m a horny mature girl, i love squirting  i wanna fulfil your wildest sexual fatansies  i’ll satisfy you with my full service such as **, oral, doggy hardcore i can ride  text me for rate and unforgettable  experiece (240)284-3329;1.0;0;0;0;0;-1.0
56;welcome! my name is isabel archer, i am professional ballet/contemporary dancer based in vancouver and i would love to meet you! dancers are known for their engaging personalities and i am no exception. doing what i adore every day fills me with joy and happiness and i love to share that with those around me. available at my private residence in downtown vancouver. i am a low volume, high end companion who loves to make a connection with a man that allows us both to feel uninhibited and completely open. visit https://bit.ly/3guyrif for full profile and more pictures also my leolist directory profile with verified pictures https://www.leolist.cc/d/canadiancourtesan donations $450 - 1hr $700 - 1.5 hr (recommended for new friends) $900 - 2hr $1400 - 3hr to arrange a time to meet please email me at canadiancourtesan@hotmail.com with some details about yourself and your schedule. ***no texts please. i cannot receive or reply to texts***;1.0;1;0;0;0;-1.0
57;hottest girlie in town for you...text me on whatsapp only please 3235929904;1.0;0;0;0;1;-1.0
58;bonjour . my name is ruby, your favorite french companion. i’m in my 20’s, 36ee breast (natural) , 29”waist , 43” hips & a juicy booty . everything is at the right place and plus, i have a smile to die for . i’m addictive , fun to be around & openminded  ! follow me on twitter to see my future schedules : @rubylanah you must be clean & respectful. shower is always available & always a good idea ! no deposit = no outcalls  *** you’re getting blocked if : you use text apps negotiate on my price not respecting appointments asking for additional pics  txt only : 438-701-3664;1.0;0;0;0;0;-1.0
59;i'm hosting incalls in newmarket 27th - 28th   to request a booking you must be 21 or older. include your name, your age and a date and time you would like to book   my stats weight - 125 lbs  height - 5'3 waist - 26 inches bra - 32 ddd hips - 41 inches outfits ( so many to pick from )  heels  shower and fresh towels  non rushed  snapchat @datechloe twitter @vipdollchloe 647*503*7141;1.0;0;0;0;0;1.0
60;come see me dottie an amazing bbw experience. i am native, french and bilingual.  i offer a wide range of gfe and fetish services   80- b&g 120hh 180h gfe  150hh 250h fetish   https://onlyfans.com/dottie.june 647 643 9660   yonge and bloor incall;1.0;0;0;0;0;1.0
61;squirter on demand come unwind with me. feel sensation you cannot get anywhere else. open minded to your fantasy fun. i love to make you feel good call or text to book an appointment with me  604-373-4076 604-373-4076 604-373-4076 •party friendly • independent  •multiple hour/dinner outing  no black gentleman;1.0;0;0;1;0;-1.0
